,id,created_at,text,hashtags,user_mention_ids,user_mention_screen_names,retweet_count,favorite_count,in_reply_to_user_id,in_reply_to_screen_name,user_id,user_screen_name,user_name,user_friends_count,user_followers_count,user_favourites_count,user_verfied,user_statuses_count,negative,neutral,positive,sentiment_score,sentiment
99,D100,2022-07-12 19:52:31,dunkin run coldbrew,,[],[],0,0,,,1246618428787560455,harrsgrapejuice,alex | 21,383,1001,59140,False,83694,0.0,1.0,0.0,0.0,neutral
100,D101,2022-07-12 19:52:28,excit citi commit tod transit orient dunkin,,[],[],0,1,,,1458508098797281287,chiglenwoodave,glenwood greenway,113,177,1105,False,309,0.0,0.583,0.417,0.6124,positive
101,D102,2022-07-12 19:50:37,see roach dunkin,,[],[],0,4,,,788295808949125121,LuigiOdyssey,READ PINNED + DM ME‼️,1747,5851,395934,False,224352,0.0,1.0,0.0,0.0,neutral
102,D103,2022-07-12 19:50:21,dunkin ft forehead,,[],[],0,7,,,1656384290,_beeinsc,granny 𝑏𝓮𝓮♕,933,11184,55938,False,62240,0.0,1.0,0.0,0.0,neutral
103,D104,2022-07-12 19:50:20,make predict im get dunkin,,[],[],0,1,,,1517866579207282690,schlonghaha,lee,99,102,1406,False,5362,0.0,1.0,0.0,0.0,neutral
104,D105,2022-07-12 19:50:06,dunkin get call donut time,,"[1487905658741694467, 1043185714437992449]","['JackieWaldrop55', 'catturd2']",0,0,1.4879056587416945e+18,JackieWaldrop55,1545539109011308546,Gregory92649599,Gregory Duncan,43,3,118,False,55,0.0,1.0,0.0,0.0,neutral
105,D106,2022-07-12 19:49:56,local editor journalist proper rhode island style go forward use appropri describ locat base proxim dunkin former benni locat,,[],[],1,8,,,327487824,phileil,Philip Eil,5021,4630,54292,False,36245,0.0,0.967,0.033,0.0772,positive
106,D107,2022-07-12 19:49:38,twice dunkin donut,,[],[],0,1,,,1265693477075025920,Naggyinho,나고스 🇰🇷🇧🇷 👨‍💻,807,432,28721,False,86532,0.355,0.645,0.0,-0.296,negative
107,D108,2022-07-12 19:48:25,suck much even hate crime video,,[902256170],['hum_dunkin'],0,1,902256170.0,hum_dunkin,1443852352352669699,nochecica,maieni,256,600,9169,False,3360,0.143,0.686,0.171,0.1275,positive
108,D109,2022-07-12 19:48:24,realiz dunkin love languag,,[],[],0,2,,,820528522460532736,MMarialala,✨mia’s over the moon✨,361,107,15938,False,4067,0.0,0.543,0.457,0.6369,positive
109,D110,2022-07-12 19:46:04,need energi boost dunkin drink regret order,coffee Dunkin,[],[],0,1,,,883896995127189504,geekspinco,GEEKSPIN,3832,11378,12542,False,16165,0.0,0.607,0.393,0.7296,positive
110,D111,2022-07-12 19:44:30,beauti trail far soak pool,wildcatfalls nhlife dunkin,[],[],0,0,,,38733801,jimHartsing,Jim Hartsing,1715,428,2761,False,19234,0.0,0.719,0.281,0.5994,positive
111,D112,2022-07-12 19:43:45,what good ice frozen drink yall dunkin donut,,[],[],0,0,,,731832962,trapsoulzjm,ur daddy☔️,1507,5606,31854,False,74050,0.0,0.775,0.225,0.4404,positive
112,D113,2022-07-12 19:43:42,bro good thing ive vega dunkin donut coffe wtf,,[],[],0,0,,,1493467112458891265,sallyrussano1,sal,17,11,67,False,66,0.203,0.642,0.155,-0.2263,negative
113,D114,2022-07-12 19:43:41,favorit galaxi altern take photo airport dunkin donut,,[3386315369],['AaronCatanoSaez'],0,6,3386315369.0,AaronCatanoSaez,21415375,aidosaur,Yuko,249,30046,39485,False,28053,0.0,0.824,0.176,0.4588,positive
114,D115,2022-07-12 19:43:32,pl dont tell diabet dunkin gyal,,[3660386055],['youngleafa'],0,1,3660386055.0,youngleafa,774643470942277636,grachelle99,That girl.,171,425,53793,False,8114,0.0,0.86,0.14,0.0772,positive
115,D116,2022-07-12 19:43:03,dunkin donut commerci featur unsaid crownevict 2007,,[],[],0,18,,,1519465888872689665,numetal_moment,crazy ass moments in nu metal history,1,21115,1902,False,1438,0.0,1.0,0.0,0.0,neutral
116,D117,2022-07-12 19:42:19,donkin donut pleas dunpim donut yall give us dunkin donht yet ask like 2 day could one yall get togeth,,[188021316],['batonrouge'],0,0,188021316.0,batonrouge,906666309752107014,kimzimimzi,"kenzie ',:)",243,101,27798,False,4003,0.0,0.888,0.112,0.5859,positive
117,D118,2022-07-12 19:41:59,mom inform appar dunkin sprout street wtf,,[],[],0,3,,,887417387758309376,xbulletsforeyes,Vixen🥀,405,192,12747,False,7538,0.25,0.75,0.0,-0.7184,negative
118,D119,2022-07-12 19:40:52,love dispar coffe reward program starbuck like everi 40 get 1 free sugar packet dunkin like buy sandwich legal compani,,[],[],0,4,,,63577178,traerschon,Traer Schon,624,418,23696,False,7605,0.0,0.622,0.378,0.9432,positive
119,D120,2022-07-12 19:40:48,caught pedophil okcupid 3 year ago met dunkin donut boomer dude rememb youtub like 3 day either took bulli got flag tell could kill home film leav,,[],[],0,0,,,1458283902901096452,PissFontaine,Chris_Fontaine,50,24,93,False,803,0.132,0.829,0.038,-0.7964,negative
120,D121,2022-07-12 19:39:29,back could actual repair stuff knew bit electron mechan even bother fail electron best electron lab facil dispos imagin,,[902256170],['hum_dunkin'],0,0,902256170.0,hum_dunkin,1545380998736760832,EmpressOshii,🇯🇵これは私が今まで住んでいた中で最も奇妙な惑星です,116,84,597,False,619,0.0,0.814,0.186,0.8376,positive
121,D122,2022-07-12 19:38:12,dunkin donut employe wonder fuck donut valentin day night,,[1258094477861892096],['ManMilk2'],0,0,1.258094477861892e+18,ManMilk2,1391120481089163265,destinysdungeon,Des #brosbeforecancer,294,31,3180,False,657,0.268,0.732,0.0,-0.6597,negative
122,D123,2022-07-12 19:37:29,dunkin ice coffe tast like cigarett,,[],[],0,0,,,804004157590007809,kanyewesticle,dum bich md,347,612,17065,False,10011,0.0,0.762,0.238,0.3612,positive
123,D124,2022-07-12 19:37:08,told dunkin oomf get starbuck today get ugli,,[1405486787791785987],['jiminhooters'],0,0,1.405486787791786e+18,jiminhooters,803584689386778624,leadredrone,bomi saying heh,104,247,132085,False,128071,0.18,0.82,0.0,-0.5106,negative
124,D125,2022-07-12 19:36:43,probabl noth dunkin better,,[1545266151911038977],['hannapeytonalt'],0,0,1.545266151911039e+18,hannapeytonalt,1285036303688638464,SlushyBanana,SlushyBanana,37,2,237,False,101,0.376,0.624,0.0,-0.3412,negative
125,D126,2022-07-12 19:35:00,chang mean dunkin donut entir,,[1070155845412024320],['Reptilligator'],0,0,1.0701558454120243e+18,Reptilligator,841627760086962179,31337coder,Draconick,194,14,13998,False,465,0.0,1.0,0.0,0.0,neutral
126,D127,2022-07-12 19:34:12,win 25 dunkin donut ecard,giveaway avocadotoast,[],[],0,0,,,2375786605,CbytheSea5,L,281,184,18,False,31691,0.0,0.612,0.388,0.5859,positive
127,D128,2022-07-12 19:33:54,thank hate,,[902256170],['hum_dunkin'],0,1,902256170.0,hum_dunkin,1443852352352669699,nochecica,maieni,256,600,9169,False,3360,0.43,0.233,0.337,-0.2023,negative
128,D129,2022-07-12 19:33:37,hiya eco friendli well known harm compani dunkin donut use two million cup per year beverag never guess carbon footprint import tune behind close door stat,,[],[],0,0,,,1329492481248014336,carboncompanies,environmental footprints,0,149,0,False,83265,0.0,0.863,0.137,0.6209,positive
129,D130,2022-07-12 19:33:37,dunkin donut oomf starbuck moot,,[],[],0,2,,,803584689386778624,leadredrone,bomi saying heh,104,247,132085,False,128071,0.0,1.0,0.0,0.0,neutral
130,D131,2022-07-12 19:32:47,love dutch conqueror uwu,,[902256170],['hum_dunkin'],0,1,902256170.0,hum_dunkin,2319500154,newhandledre,Dre,913,413,345970,False,18438,0.0,0.543,0.457,0.6369,positive
131,D132,2022-07-12 19:31:21,trust that lot ppl drink dunkin price ridicul lmao,,[946611150342512641],['InThaLoopTrippy'],0,0,9.466111503425126e+17,InThaLoopTrippy,3293152528,Ambit1ou5_,Trini,151,113,9352,False,3469,0.105,0.591,0.304,0.6908,positive
132,D133,2022-07-12 19:30:59,kick english coloni never kick colonialist mental mind,,[902256170],['hum_dunkin'],0,4,902256170.0,hum_dunkin,1205796360,LarryAlbertGil,Albert Gil Gil,544,544,15212,False,1526,0.0,1.0,0.0,0.0,neutral
133,D134,2022-07-12 19:26:45,know your annoy even cockney enguhlish sick,,"[902256170, 1451511293744123905]","['hum_dunkin', 'TageErlinger']",0,4,902256170.0,hum_dunkin,931204748,SemtexFarmhand,Bill & Ruth’s LovePage 🔞🍊🍑 🛞,905,1784,128904,False,38657,0.353,0.647,0.0,-0.7184,negative
134,D135,2022-07-12 19:26:24,tri wake wrap dunkin alright wouldnt call best also see frozen warm,,[],[],0,0,,,1481424485479862272,Ragingflame12,Flame,21,85,710,False,523,0.0,0.696,0.304,0.8074,positive
135,D136,2022-07-12 19:25:17,3am crave choco butternut sa dunkin donut pick somebodi els pleas,,[],[],0,0,,,713998727698993152,elhomobre,dhey,626,613,20527,False,28291,0.0,0.85,0.15,0.3182,positive
136,D137,2022-07-12 19:25:03,cathol coontreh,,[1451511293744123905],['TageErlinger'],0,4,902256170.0,hum_dunkin,902256170,hum_dunkin,hum dunkin,923,1460,129391,False,22941,0.0,1.0,0.0,0.0,neutral
137,D138,2022-07-12 19:24:48,sourc,,[902256170],['hum_dunkin'],0,2,902256170.0,hum_dunkin,1429832144457814017,clean_cutimage,dana,310,775,20904,False,2843,0.0,1.0,0.0,0.0,neutral
138,D139,2022-07-12 19:24:31,love english guy disbelief lol,,[1451511293744123905],['TageErlinger'],0,7,1.451511293744124e+18,TageErlinger,902256170,hum_dunkin,hum dunkin,923,1460,129391,False,22941,0.0,0.511,0.489,0.7717,positive
139,D140,2022-07-12 19:24:06,fak cathol countri,,[902256170],['hum_dunkin'],0,10,902256170.0,hum_dunkin,1451511293744123905,TageErlinger,Tage Erlinger,689,772,41344,False,10296,0.0,1.0,0.0,0.0,neutral
140,D141,2022-07-12 19:23:45,live 25 minut away dunkin,,[],[],0,0,,,1616804497,hunterdoubleyew,orangejuice,583,1004,5836,False,19007,0.0,1.0,0.0,0.0,neutral
141,D142,2022-07-12 19:23:45,get around,,[902256170],['hum_dunkin'],0,4,902256170.0,hum_dunkin,3314826183,idiotmoron69,the dunce,424,344,224905,False,5827,0.0,1.0,0.0,0.0,neutral
142,D143,2022-07-12 19:22:49,kay em ess front dunkin hq chang trajectori live forev,,[],[],0,1,1.148009832169005e+18,ARlSA,1148009832169005057,ARlSA,bri,167,363,16283,False,25471,0.0,1.0,0.0,0.0,neutral
143,D144,2022-07-12 19:22:30,dunkin donut sit downstair counter,,[1541900980203175937],['CalsAintIt'],0,2,1.541900980203176e+18,CalsAintIt,1360082552401387520,intoflynn,cal,310,349,32962,False,3335,0.0,1.0,0.0,0.0,neutral
144,D145,2022-07-12 19:20:51,tremend fashion dunkin today,,[],[],0,4,,,15089443,megansarahj,Megan Johnson,5484,9992,78298,False,120865,0.0,1.0,0.0,0.0,neutral
145,D146,2022-07-12 19:20:46,one thing dunkin donut gon burn food matter go,,[],[],0,1,,,238764354,Uoeno_Tellz,Tellz☄️,2219,2683,6806,False,45036,0.071,0.929,0.0,-0.0191,neutral
146,D147,2022-07-12 19:20:05,mcdonald coffe gt dunkin far note self,,[],[],0,0,,,1546935828626169856,fastfoodieking,fastfoodie,1,0,0,False,9,0.0,1.0,0.0,0.0,neutral
147,D148,2022-07-12 19:19:25,true slight indian accent go 7 eleven od dunkin donut,,"[1470583100065280000, 1395193447464775682, 965564684937191425]","['BallGarage', 'Jack__Daniel___', 'TrailblazerLady']",0,0,1.47058310006528e+18,BallGarage,1525966562284425221,MindFuker3000,James Jameson,32,6,4,False,4961,0.0,0.872,0.128,0.4215,positive
148,D149,2022-07-12 19:18:08,put finger work 8 hour shift today didnt time eat beforehand take 20 min break go get dunkin lunch get dunkin tell hot food abl eat 9 pm one 1 donut,,[],[],0,1,,,3083209176,chxlslxnn,chelsea,103,79,11123,False,2844,0.036,0.964,0.0,-0.296,negative
149,D150,2022-07-12 19:17:29,hi pl add dunkin commun got ban spam post,,[1409892395810836485],['WTFCHARLl'],0,0,1.4098923958108365e+18,WTFCHARLl,1512954451623133189,dameliosthinker,jad,44,15,78,False,198,0.272,0.67,0.058,-0.7003,negative
150,D151,2022-07-12 19:16:42,love dunkin tast like cigarett water,,[],[],0,0,,,1137754329992114176,kristanicoleex,krista ☔️,181,60,26515,False,4162,0.0,0.472,0.528,0.7717,positive
151,D152,2022-07-12 19:14:50,hun spain lol,,[],[],0,23,,,902256170,hum_dunkin,hum dunkin,923,1460,129391,False,22941,0.0,0.763,0.237,0.4215,positive
152,D153,2022-07-12 19:14:44,jeep broke hollywood blvd outsid dunkin donut life good life great,,[],[],0,2,,,542305665,BinxMad,𝓑𝓲𝓷𝔁 𝓑𝓪𝓫𝔂,195,904,8677,False,15791,0.118,0.588,0.294,0.6369,positive
153,D154,2022-07-12 19:13:36,never seen starbuck metropolitan area larg 5 meanwhil dunkin donut use larg competit larg 2 75 3 start specialti drink,,"[1497288319377551366, 1369770528513392641, 844579512172134403, 15392486]","['veximaru', 'DumbRedneck1776', 'claire_rosen', 'disclosetv']",0,0,1.4972883193775514e+18,veximaru,993727540681433088,Impure_Force,SleazyPMartini,420,54,11029,False,1796,0.0,1.0,0.0,0.0,neutral
154,D155,2022-07-12 19:13:34,shit dunkin starbuck much,,[1536659621452169216],['KimberlyBird620'],0,0,1.5366596214521692e+18,KimberlyBird620,2844887892,the_realPP,WayneGro,237,38,2017,False,1639,0.31,0.69,0.0,-0.5574,negative
155,D156,2022-07-12 19:13:14,current take shit dunkin listen employe go beef chick guy fuck,,[],[],0,1,,,1366955449355022337,AnatolyRominov,anatoly rominov,35,14,12780,False,3788,0.258,0.742,0.0,-0.8402,negative
156,D157,2022-07-12 19:12:38,folger dunkin donut,,[1069962997743923200],['MMortemm'],0,0,1.0699629977439232e+18,MMortemm,1043948628782399488,AmyTheus4,Amy T91,1487,800,79842,False,32530,0.0,1.0,0.0,0.0,neutral
157,D158,2022-07-12 19:10:17,dunkin mess ice coffe ruin whole day,,[],[],0,1,,,1290373987017555969,GregSmallzz,The Can Man 🇧🇧,833,577,7192,False,16499,0.379,0.621,0.0,-0.6705,negative
158,D159,2022-07-12 19:08:57,look like youv dunkin trip,,[280121510],['LarryHogan'],0,0,280121510.0,LarryHogan,1454455738735157252,FJB_LGB,Ultra MAGA Corn Pop AR-15 Owner,3176,2362,5297,False,14804,0.0,0.762,0.238,0.3612,positive
159,D160,2022-07-12 19:08:37,dunkin donut coffe pleas fuck let sleep,,[],[],0,0,,,1120272928010936320,idiosyncrasea,Mark 🫠,167,69,6940,False,6602,0.0,0.73,0.27,0.3802,positive
160,D161,2022-07-12 19:05:55,dunkin best coffe,,[],[],0,0,,,1248919763348107265,bokutothighs,🐚,1235,1544,114363,False,23366,0.0,0.588,0.412,0.6369,positive
161,D162,2022-07-12 19:03:46,prefer breakfast kolach live realli miss shipley donut big fan donut good krispi dunkin comparison,,"[1498771777488666624, 1530549408718368769, 757355300571717633]","['stillnotkim', 'NowBitchyWitchy', 'Tweetin_jackleg']",0,1,1.4987717774886666e+18,stillnotkim,35597966,JimInNC,Jim In NC 🇺🇲,3505,3232,130932,False,35351,0.157,0.738,0.105,0.0316,neutral
162,D163,2022-07-12 19:03:21,yike cum apologis retract nonsens clear west play far soft putin respect strength e europ amp finland got right,,[4645237240],['JimmySecUK'],0,0,4645237240.0,JimmySecUK,1520766342198145028,peter_dunkin,Peter Dunkin,38,0,429,False,74,0.072,0.646,0.281,0.7945,positive
163,D164,2022-07-12 19:03:00,dunkin donut bacon horribl,,[],[],0,1,,,1501997102242713607,mkayl_,.,45,39,25,False,24,0.467,0.533,0.0,-0.5423,negative
164,D165,2022-07-12 19:02:30,dunkin donut makkah,,[],[],0,0,,,581883339,Faisal_soli,FaiSal Hakeem 🇸🇦,1828,1534,7405,False,193239,0.0,1.0,0.0,0.0,neutral
165,D166,2022-07-12 19:01:33,love go get coffe drink dunkin,,[],[],0,0,,,1195792798357839872,amil58317917,amil,0,5,3,False,135797,0.0,0.682,0.318,0.6369,positive
166,D167,2022-07-12 19:01:19,mothafucka im activ everi dunkin day,,"[997300423064211456, 721327169419345920]","['Loopey8', 'DinglechalkTM']",0,1,9.973004230642115e+17,Loopey8,971978063553576960,franticcartoon,franticcartoon,631,950,3962,False,1730,0.0,0.649,0.351,0.4019,positive
167,D168,2022-07-12 19:00:12,everi time go dunkin tast like absolut shit,,[],[],0,3,,,184984869,annabesss,abp,879,1579,61485,False,34538,0.211,0.643,0.146,-0.2732,negative
168,D169,2022-07-12 19:00:03,idk time warp im dunkin cheddar chees bagel twist,,[],[],0,6,,,36223028,kakaka_kelsey,kek,737,1165,109096,False,48832,0.134,0.866,0.0,-0.2869,negative
169,D170,2022-07-12 18:59:23,look nice enjoy ur day amp ur dunkin lt 3,,[1464108464360337428],['femoralcrucifix'],0,1,1.4641084643603374e+18,femoralcrucifix,1513644715509436421,VAL1UMW1FE,wormie :),42,20,2578,False,648,0.0,0.558,0.442,0.7987,positive
170,D171,2022-07-12 18:56:17,ah ye old owner dunkin,,[978406307047837701],['Anareloux'],0,0,9.784063070478377e+17,Anareloux,927657121180680193,CodedJimmy,Jimmy,689,379,595,False,1468,0.0,0.69,0.31,0.4019,positive
171,D172,2022-07-12 18:55:38,share name drunken dunkin wife beater wee barri yob charm lad altogeth,,"[1063657500, 118894127, 20176196]","['_dubpeter1977', 'terribly_nice', 'AmandaFBelfast']",0,0,1063657500.0,_dubpeter1977,3182869252,Mickmac3210,MickMac🇮🇪,242,70,5282,False,7973,0.0,0.727,0.273,0.7184,positive
172,D173,2022-07-12 18:52:42,2 52 im dunkin,,[],[],0,0,,,84431526,DefinitelyCold_,tinkerbell🧚🏽,770,1028,12643,False,51995,0.0,1.0,0.0,0.0,neutral
173,D174,2022-07-12 18:52:31,there dunkin donut doesnt donut half time sometim munchkin either,,[1254471995187703808],['MeggsXO_'],0,0,1.2544719951877038e+18,MeggsXO_,835737875178123264,Kvinsz,Kevin 🧀,1518,590,9147,False,5353,0.115,0.885,0.0,-0.296,negative
174,D175,2022-07-12 18:52:03,construct directli across safeway go dunkin donut baskin robbin,,[],[],0,0,1.2307293609963315e+18,MatthewSadler_,1230729360996331524,MatthewSadler_,‎Matthew Sadler (they/them),636,159,8230,False,1581,0.0,1.0,0.0,0.0,neutral
175,D176,2022-07-12 18:52:03,7 dunkin donut 7 5 sweet delici good look origin glaze top right one say best cinnamon top left belong donut nope,,[],[],1,2,8.670873512809595e+17,HintsWIDM,867087351280959488,HintsWIDM,Dewobo 🎗👑🐷,3,1488,9749,True,2222,0.0,0.598,0.402,0.9413,positive
176,D177,2022-07-12 18:51:19,fire brush 7 12 2022 2 51pm district d2 dunkin donut addr 2790 washington st canton 02021 22 33052,,[],[],0,0,,,1236718917122392065,HRECC911,HRECC Dispatch,21,701,23,False,58615,0.13,0.87,0.0,-0.34,negative
177,D178,2022-07-12 18:49:38,also order dunkin,,[53827280],['laurenhtexas'],0,2,53827280.0,laurenhtexas,877688434718109696,EricC_2002,🌙Eric C.🌴,691,1648,232988,False,31524,0.0,1.0,0.0,0.0,neutral
178,D179,2022-07-12 18:48:51,dunkin donut coffe bad,,[22552870],['victoriaedel'],0,2,22552870.0,victoriaedel,101911627,kzear,Kristen Z.,741,223,6883,False,3117,0.412,0.588,0.0,-0.5423,negative
179,D180,2022-07-12 18:48:17,congrat buster amp dunkin pass test continu serv mitig stress provid comfort,StationDogs therapydogs firstresponders,[27713996],['JSOPIO'],3,15,,,293577666,k9sforwarriors,K9s For Warriors,283,21611,6180,True,7511,0.108,0.654,0.238,0.5255,positive
180,D181,2022-07-12 18:47:22,dunkin starbuck,,[181561712],['Harry_Styles'],0,0,181561712.0,Harry_Styles,2961421977,muIlingarhoran,manda,208,847,59785,False,29580,0.0,1.0,0.0,0.0,neutral
181,D182,2022-07-12 18:46:59,think harri dunkin starbuck kinda besti,,[],[],0,0,,,2961421977,muIlingarhoran,manda,208,847,59785,False,29580,0.0,1.0,0.0,0.0,neutral
182,D183,2022-07-12 18:46:59,exactli dude disgust,,[1128183787],['sad_brit'],0,1,1128183787.0,sad_brit,1546893398585606144,dunkin_disaster,DunkinDisaster,16,9,16,False,6,0.531,0.469,0.0,-0.5267,negative
183,D184,2022-07-12 18:46:39,love dunkin much dont singl one within 500 mile,,[1345999221179076608],['k01_png'],0,1,1.3459992211790766e+18,k01_png,1294469177915318272,vnzndt,ollie!,722,43707,91624,False,77251,0.0,0.844,0.156,0.4527,positive
184,D185,2022-07-12 18:46:06,mango pineappl refresh green tea dunkin donut delici,,[],[],0,0,,,24625963,nhabois,Siobahn 🕉♍️,274,362,13500,False,27089,0.0,0.748,0.252,0.5719,positive
185,D186,2022-07-12 18:45:33,aint pull dunkin amp got intercom amp said welcom starbuck said im sorri use work starbuck,,[],[],0,1,,,715188631,BrwnSkinGirly,✨𝐁𝐊✨,1721,7034,2251,False,485167,0.043,0.858,0.099,0.4019,positive
186,D187,2022-07-12 18:45:24,yellow watermelon unusu amp hard find dunkin market lawrenceburg tn dunkin market,shoplocal freshproduce watermelon,[],[],0,0,,,169340603,mdunkin,Matt Dunkin,140,94,125,False,360,0.091,0.909,0.0,-0.1759,negative
